{   Distance	     Value	 Material }
{  6.68880e-01	 2.51981e+05	 GaN }
{  6.86782e-01	 2.55604e+05	 GaN }
{  7.05477e-01	 2.56938e+05	 GaN }
{  7.25000e-01	 2.61146e+05	 GaN }
{  7.45031e-01	 2.62538e+05	 GaN }
{  7.65301e-01	 2.65110e+05	 GaN }
{  7.85815e-01	 2.67330e+05	 GaN }
{  8.06573e-01	 2.69055e+05	 GaN }
{  8.27581e-01	 2.70175e+05	 GaN }
{  8.48840e-01	 2.70614e+05	 GaN }
{  8.70353e-01	 2.70331e+05	 GaN }
{  8.92124e-01	 2.69319e+05	 GaN }
{  9.14155e-01	 2.67596e+05	 GaN }
{  9.36450e-01	 2.60878e+05	 GaN }
{  9.59012e-01	 2.62189e+05	 GaN }
{  9.81844e-01	 2.58625e+05	 GaN }
{  1.00495e+00	 2.54577e+05	 GaN }
{  1.02833e+00	 2.50112e+05	 GaN }
{  1.05199e+00	 2.39151e+05	 GaN }
{  1.07594e+00	 2.40192e+05	 GaN }
{  1.10017e+00	 2.34854e+05	 GaN }
{  1.12469e+00	 2.29332e+05	 GaN }
{  1.14951e+00	 2.23672e+05	 GaN }
{  1.17462e+00	 2.17912e+05	 GaN }
{  1.20003e+00	 2.12084e+05	 GaN }
{  1.22575e+00	 2.06219e+05	 GaN }
{  1.25178e+00	 2.00341e+05	 GaN }
{  1.27811e+00	 1.94473e+05	 GaN }
{  1.30477e+00	 1.88632e+05	 GaN }
{  1.33174e+00	 1.82837e+05	 GaN }
{  1.35903e+00	 1.77102e+05	 GaN }
{  1.38665e+00	 1.71440e+05	 GaN }
{  1.41460e+00	 1.65864e+05	 GaN }
{  1.44289e+00	 1.54571e+05	 GaN }
{  1.47151e+00	 1.55019e+05	 GaN }
{  1.50048e+00	 1.49772e+05	 GaN }
{  1.52980e+00	 1.44657e+05	 GaN }
{  1.55946e+00	 1.34519e+05	 GaN }
{  1.58948e+00	 1.29890e+05	 GaN }
{  1.61986e+00	 1.30219e+05	 GaN }
{  1.65060e+00	 1.21169e+05	 GaN }
{  1.68171e+00	 1.21461e+05	 GaN }
{  1.71320e+00	 1.17374e+05	 GaN }
{  1.74506e+00	 1.09580e+05	 GaN }
{  1.77730e+00	 1.09826e+05	 GaN }
{  1.80993e+00	 1.06379e+05	 GaN }
{  1.84295e+00	 9.99395e+04	 GaN }
{  1.87636e+00	 1.00153e+05	 GaN }
{  1.91017e+00	 9.73754e+04	 GaN }
{  1.94439e+00	 9.22869e+04	 GaN }
{  1.97902e+00	 9.24790e+04	 GaN }
{  2.01406e+00	 8.82419e+04	 GaN }
{  2.04953e+00	 8.84250e+04	 GaN }
{  2.08541e+00	 8.66967e+04	 GaN }
{  2.12173e+00	 8.51563e+04	 GaN }
{  2.15848e+00	 8.37978e+04	 GaN }
{  2.19567e+00	 8.14217e+04	 GaN }
{  2.23331e+00	 8.15935e+04	 GaN }
{  2.27139e+00	 8.07345e+04	 GaN }
{  2.30994e+00	 8.00305e+04	 GaN }
{  2.34894e+00	 7.94776e+04	 GaN }
{  2.38841e+00	 7.90734e+04	 GaN }
{  2.42835e+00	 7.85467e+04	 GaN }
{  2.46878e+00	 7.87118e+04	 GaN }
{  2.50968e+00	 7.87612e+04	 GaN }
{  2.55108e+00	 7.92037e+04	 GaN }
{  2.59297e+00	 7.97925e+04	 GaN }
{  2.63536e+00	 7.99496e+04	 GaN }
{  2.67826e+00	 8.16882e+04	 GaN }
{  2.72167e+00	 8.18374e+04	 GaN }
{  2.76560e+00	 8.49122e+04	 GaN }
{  2.81006e+00	 8.50480e+04	 GaN }
{  2.85505e+00	 8.73895e+04	 GaN }
{  2.90058e+00	 9.04515e+04	 GaN }
{  2.94666e+00	 9.45266e+04	 GaN }
{  2.99328e+00	 1.00091e+05	 GaN }
{  3.04047e+00	 1.07964e+05	 GaN }
{  3.08822e+00	 1.19646e+05	 GaN }
{  3.13654e+00	 1.70638e+05	 GaN }
{  3.18544e+00	 1.69917e+05	 GaN }
{  3.23492e+00	 2.30755e+05	 GaN }
{  3.28500e+00	 1.98109e+05	 GaN }
{  3.32667e+00	 1.12745e+05	 GaN }
{  3.36833e+00	 1.09795e+04	 GaN }
{  3.41000e+00	 1.78688e+04	 GaN }

